-800,   0
-796,   0
-792,   0
-788,   0
-784,   0
-780,   0
-776,   0
-772,   0
-768,   0
-764,   0
-760,   0
-756,   0
-752,   0
-748,   0
-744,   0
-740,   0
-736,   0
-732,   0
-728,   0
-724,   0
-720,   0
-716,   0
-712,   0
-708,   0
-704,   0
-700,   0
-696,   0
-692,   0
-688,   0
-684,   0
-680,   0
-676,   0
-672,   0
-668,   0
-664,   0
-660,   0
-656,   0
-652,   0
-648,   0
-644,   0
-640,   0
-636,   0
-632,   0
-628,   0
-624,   3
-620,   7
-616,   38
-612,   94
-608,   144
-604,   329
-600,   495
-596,   486
-592,   620
-588,   693
-584,   761
-580,   861
-576,   1402
-572,   2016
-568,   2730
-564,   3236
-560,   3982
-556,   5122
-552,   5622
-548,   6761
-544,   7318
-540,   8534
-536,   10718
-532,   13960
-528,   16273
-524,   20749
-520,   24343
-516,   30511
-512,   34625
-508,   41673
-504,   49170
-500,   58384
-496,   68273
-492,   77636
-488,   89596
-484,   103281
-480,   119118
-476,   133708
-472,   152048
-468,   167679
-464,   189374
-460,   207508
-456,   229376
-452,   252905
-448,   270065
-444,   290046
-440,   306933
-436,   326015
-432,   333114
-428,   352374
-424,   364452
-420,   368373
-416,   374816
-412,   374843
-408,   374604
-404,   367642
-400,   354627
-396,   341847
-392,   323941
-388,   304697
-384,   289901
-380,   270348
-376,   248447
-372,   229117
-368,   206700
-364,   185299
-360,   166466
-356,   144709
-352,   123555
-348,   107051
-344,   89962
-340,   74697
-336,   61622
-332,   50910
-328,   40366
-324,   32026
-320,   25117
-316,   20419
-312,   16408
-308,   12561
-304,   9676
-300,   7163
-296,   5489
-292,   3491
-288,   2601
-284,   1801
-280,   1348
-276,   840
-272,   535
-268,   349
-264,   214
-260,   107
-256,   72
-252,   54
-248,   16
-244,   12
-240,   0
-236,   0
-232,   0
-228,   0
-224,   0
-220,   0
-216,   0
-212,   0
-208,   0
-204,   0
-200,   0
-196,   0
-192,   0
-188,   0
-184,   0
-180,   0
-176,   0
-172,   0
-168,   0
-164,   0
-160,   0
-156,   0
-152,   0
-148,   0
-144,   0
-140,   0
-136,   0
-132,   0
-128,   0
-124,   0
-120,   0
-116,   0
-112,   0
-108,   0
-104,   0
-100,   0
-96,   0
-92,   0
-88,   0
-84,   0
-80,   0
-76,   0
-72,   0
-68,   0
-64,   0
-60,   0
-56,   0
-52,   0
-48,   0
-44,   0
-40,   0
-36,   0
-32,   0
-28,   0
-24,   0
-20,   0
-16,   0
-12,   0
-8,   0
-4,   0
0,   0
4,   0
8,   0
12,   0
16,   0
20,   0
24,   0
28,   0
32,   0
36,   0
40,   0
44,   0
48,   0
52,   0
56,   0
60,   0
64,   0
68,   0
72,   0
76,   0
80,   0
84,   0
88,   0
92,   0
96,   0
100,   0
104,   0
108,   0
112,   0
116,   0
120,   0
124,   0
128,   0
132,   0
136,   0
140,   0
144,   0
148,   0
152,   0
156,   0
160,   0
164,   0
168,   0
172,   0
176,   0
180,   0
184,   0
188,   0
192,   0
196,   0
200,   0
204,   0
208,   0
212,   0
216,   0
220,   0
224,   0
228,   0
232,   0
236,   0
240,   0
244,   0
248,   0
252,   0
256,   0
260,   0
264,   0
268,   0
272,   0
276,   0
280,   0
284,   0
288,   0
292,   0
296,   0
300,   0
304,   0
308,   0
312,   0
316,   0
320,   0
324,   0
328,   0
332,   0
336,   0
340,   0
344,   0
348,   0
352,   0
356,   0
360,   0
364,   0
368,   0
372,   0
376,   0
380,   0
384,   0
388,   0
392,   0
396,   0
400,   0
404,   0
408,   0
412,   0
416,   0
420,   0
424,   0
428,   0
432,   0
436,   0
440,   0
444,   0
448,   0
452,   0
456,   0
460,   0
464,   0
468,   0
472,   0
476,   0
480,   0
484,   0
488,   0
492,   0
496,   0
500,   0
504,   0
508,   0
512,   0
516,   0
520,   0
524,   0
528,   0
532,   0
536,   0
540,   0
544,   0
548,   0
552,   0
556,   0
560,   0
564,   0
568,   0
572,   0
576,   0
580,   0
584,   0
588,   0
592,   0
596,   0
600,   0
604,   0
608,   0
612,   0
616,   0
620,   0
624,   0
628,   0
632,   0
636,   0
640,   0
644,   0
648,   0
652,   0
656,   0
660,   0
664,   0
668,   0
672,   0
676,   0
680,   0
684,   0
688,   0
692,   0
696,   0
700,   0
704,   0
708,   0
712,   0
716,   0
720,   0
724,   0
728,   0
732,   0
736,   0
740,   0
744,   0
748,   0
752,   0
756,   0
760,   0
764,   0
768,   0
772,   0
776,   0
780,   0
784,   0
788,   0
792,   0
796,   0
800,   0
